time,BulkRi_hub,L_6p64m,L_24m
2024-07-24 21:00:00,4.5342,41.537,2.81
2024-07-24 21:10:00,73.964,41.537,2.81
2024-07-24 21:20:00,2.6032,60.253,-35.651
2024-07-24 21:40:00,6.5544,128.13,-11.276
2024-07-24 21:50:00,1.164,128.13,-11.276
2024-07-24 22:00:00,-0.55044,162.95,8.1613
2024-07-24 22:10:00,-0.39863,162.95,8.1613
2024-07-24 22:20:00,-0.64063,200.04,15.791
2024-07-24 22:30:00,-1.6776,200.04,15.791
2024-07-24 22:40:00,-3.0977,200.04,15.791
2024-07-24 22:50:00,6.9541,111.59,79.684
2024-07-24 23:00:00,6.107,111.59,79.684
2024-07-24 23:10:00,2.1618,43.671,36.288
2024-07-24 23:20:00,1.0252,43.671,36.288
2024-07-24 23:30:00,1.2122,38.675,25.052
2024-07-24 23:40:00,0.18617,38.675,25.052
2024-07-24 23:50:00,0.74072,,
2024-07-25 00:00:00,1.1371,39.794,
2024-07-25 00:10:00,0.31607,39.794,
2024-07-25 00:20:00,0.49086,49.571,54.217
2024-07-25 00:30:00,0.45876,49.571,54.217
2024-07-25 00:40:00,0.72568,3.7433,424.26
2024-07-25 00:50:00,0.56765,3.7433,424.26
2024-07-25 01:00:00,1.0304,76.442,30.474
2024-07-25 01:10:00,0.47875,76.442,30.474
2024-07-25 01:20:00,1.4303,42.266,168.14
2024-07-25 01:30:00,2.0541,42.266,168.14
2024-07-25 01:40:00,1.5482,42.266,168.14
2024-07-25 01:50:00,-3.0401,51.138,0.15137
2024-07-25 02:00:00,-2.8377,51.138,0.15137
2024-07-25 02:10:00,0.23593,31.037,24.897
2024-07-25 02:20:00,-3.3401,31.037,24.897
2024-07-25 02:30:00,3.1886,122.91,17.277
2024-07-25 02:40:00,-3.0449,122.91,17.277
2024-07-25 02:50:00,0.078792,-141.06,-9.7046
2024-07-25 03:00:00,-1.0177,-198.95,-11.13
2024-07-25 03:10:00,-1.1283,-198.95,-11.13
2024-07-25 03:20:00,-1.2112,,-9.5506
2024-07-25 03:30:00,-1.3266,,-9.5506
2024-07-25 03:40:00,-6.5356,-338.62,1.624
2024-07-25 03:50:00,-1.5251,-338.62,1.624
2024-07-25 04:00:00,-0.86983,-415.94,27.28
2024-07-25 04:10:00,-0.016087,-415.94,27.28
2024-07-25 04:20:00,0.033263,161.65,
2024-07-25 04:30:00,-0.32168,161.65,
2024-07-25 04:40:00,1.5301,161.65,
2024-07-25 04:50:00,0.92996,329.29,-9.0802
2024-07-25 05:00:00,0.78814,329.29,-9.0802
2024-07-25 05:10:00,0.58759,1548.4,-138.31
2024-07-25 05:20:00,-0.24287,1548.4,-138.31
2024-07-25 05:30:00,-0.45151,-2437.8,
2024-07-25 05:40:00,-0.35093,-2437.8,
2024-07-25 05:50:00,0.045725,-855.83,
2024-07-25 06:00:00,0.23566,-563.16,159.1
2024-07-25 06:10:00,0.091421,-563.16,159.1
2024-07-25 06:20:00,0.093237,553.15,-6.8502
2024-07-25 06:30:00,-0.218,553.15,-6.8502
2024-07-25 07:00:00,-0.2053,-168.22,
2024-07-25 07:10:00,-0.034004,-168.22,
2024-07-25 07:20:00,-0.14074,-621.5,193.98
2024-07-25 07:30:00,0.065537,-621.5,193.98
2024-07-25 07:40:00,0.053898,-621.5,193.98
2024-07-25 07:50:00,-0.091437,-299.47,-52.432
2024-07-25 08:00:00,0.018424,-299.47,-52.432
2024-07-25 08:10:00,-1.5954,-159.84,-12.733
2024-07-25 08:20:00,-0.13136,-159.84,-12.733
2024-07-25 08:30:00,-0.17422,-1683.8,-59.614
2024-07-25 08:40:00,0.39641,-1683.8,-59.614
2024-07-25 08:50:00,0.62346,-229.68,4.4001
2024-07-25 09:00:00,1.8486,,-29.949
2024-07-25 09:10:00,0.77754,,-29.949
2024-07-25 10:10:00,0.11655,-21.108,-16.717
2024-07-25 10:20:00,0.05869,-14.637,42.36
2024-07-25 12:40:00,0.88805,-70.248,
2024-07-25 12:50:00,10.988,-70.248,
2024-07-25 13:00:00,-0.86278,-29.101,4.4761
2024-07-25 13:10:00,1.9846,-29.101,4.4761
2024-07-25 13:20:00,1.2066,-20.811,2.3235
2024-07-25 13:30:00,2.4137,-20.811,2.3235
2024-07-25 13:40:00,2.4777,-20.811,2.3235
2024-07-25 13:50:00,2.5229,-19.893,8.781
2024-07-25 14:00:00,3.8307,-19.893,8.781
2024-07-25 14:10:00,5.5117,-118.02,-15.864
2024-07-25 14:20:00,1.0547,-118.02,-15.864
2024-07-25 14:30:00,1.0401,,-11.072
2024-07-25 14:40:00,0.50488,,-11.072
2024-07-25 14:50:00,0.35844,141.76,20.849
2024-07-25 15:00:00,-0.17792,168.67,-11.833
2024-07-25 15:10:00,-0.32078,168.67,-11.833
2024-07-25 15:20:00,-0.28289,135.53,42.399
2024-07-25 15:30:00,-0.21361,135.53,42.399
2024-07-25 15:40:00,-0.51387,41.743,53.535
2024-07-25 15:50:00,-0.832,41.743,53.535
2024-07-25 16:00:00,-0.81565,47.948,35.021
2024-07-25 16:10:00,-0.50268,47.948,35.021
2024-07-25 16:20:00,1.1852,45.988,15.77
2024-07-25 16:30:00,1.1171,45.988,15.77
2024-07-25 16:40:00,1.2725,45.988,15.77
2024-07-25 16:50:00,0.76437,37.851,33.426
2024-07-25 17:00:00,-0.43435,37.851,33.426
2024-07-25 17:10:00,-0.79254,59.802,203.05
2024-07-25 17:20:00,-0.96956,59.802,203.05
2024-07-25 17:30:00,-0.39035,340.3,35.373
2024-07-25 17:40:00,-0.31407,340.3,35.373
2024-07-25 17:50:00,-0.36309,65.21,40.674
2024-07-25 18:00:00,0.50495,68.329,15.229
2024-07-25 18:10:00,-0.18767,68.329,15.229
2024-07-25 18:20:00,-0.37398,96.007,147.74
2024-07-25 18:30:00,-0.37243,96.007,147.74
2024-07-25 18:40:00,-0.76854,58.932,527.72
2024-07-25 18:50:00,-1.4808,58.932,527.72
2024-07-25 19:00:00,-14.474,47.524,12.412
2024-07-25 19:10:00,-5.221,47.524,12.412
2024-07-25 19:20:00,-0.72362,48.992,35.773
2024-07-25 19:30:00,-1.9845,48.992,35.773
2024-07-25 19:40:00,-0.41405,48.992,35.773
2024-07-25 19:50:00,0.11192,61.873,99.558
2024-07-25 20:00:00,0.61469,61.873,99.558
2024-07-25 20:10:00,0.46702,80.898,50.008
2024-07-25 20:20:00,0.42507,80.898,50.008
2024-07-25 20:30:00,-0.080917,94.102,102.02
2024-07-25 20:40:00,-0.0086901,94.102,102.02
2024-07-25 20:50:00,-0.1387,103.74,83.119
2024-07-25 21:00:00,-0.13837,124.91,126.02
2024-07-25 21:20:00,0.16461,149.42,114.82
2024-07-25 21:30:00,-0.069223,149.42,114.82
2024-07-25 21:40:00,-0.19109,159.82,122.56
2024-07-25 21:50:00,-0.23673,159.82,122.56
2024-07-25 22:00:00,0.44201,149.91,104.79
2024-07-25 22:10:00,0.26815,149.91,104.79
2024-07-25 22:20:00,0.2007,145.65,104.23
2024-07-25 22:30:00,0.068592,145.65,104.23
2024-07-25 22:40:00,0.083297,145.65,104.23
2024-07-25 22:50:00,0.046772,115.28,91.148
2024-07-25 23:00:00,0.053592,115.28,91.148
2024-07-25 23:10:00,0.008882,136.55,84.135
2024-07-25 23:20:00,0.035928,136.55,84.135
2024-07-25 23:30:00,0.22526,118.03,67.7
2024-07-25 23:40:00,0.019744,118.03,67.7
2024-07-25 23:50:00,0.3389,,
2024-07-26 00:00:00,0.24686,111.23,78.829
2024-07-26 00:10:00,0.27037,111.23,78.829
2024-07-26 00:20:00,0.29024,144.96,109.97
2024-07-26 00:30:00,0.16632,144.96,109.97
2024-07-26 00:40:00,0.16021,125.17,88.52
2024-07-26 00:50:00,0.19704,125.17,88.52
2024-07-26 01:00:00,0.16082,163.46,53.669
2024-07-26 01:10:00,0.14344,163.46,53.669
2024-07-26 01:20:00,0.1896,197.56,139.17
2024-07-26 01:30:00,0.24117,197.56,139.17
2024-07-26 01:40:00,0.23968,197.56,139.17
2024-07-26 01:50:00,0.20749,168.72,117.35
2024-07-26 02:00:00,0.26506,168.72,117.35
2024-07-26 02:10:00,0.18395,389.09,122.02
2024-07-26 02:20:00,0.38816,389.09,122.02
2024-07-26 02:30:00,0.18735,296.43,121.85
2024-07-26 02:40:00,0.27721,296.43,121.85
2024-07-26 02:50:00,0.17338,537.79,146.86
2024-07-26 03:00:00,0.20723,1187.7,112.5
2024-07-26 03:10:00,0.1443,1187.7,112.5
2024-07-26 03:20:00,0.11328,-14378,238.97
2024-07-26 03:30:00,0.31503,-14378,238.97
2024-07-26 03:40:00,0.24648,16010,217.86
2024-07-26 03:50:00,0.18951,16010,217.86
2024-07-26 04:00:00,0.3289,-30546,221.62
2024-07-26 04:10:00,0.25513,-30546,221.62
2024-07-26 04:20:00,0.76708,2479.3,109.51
2024-07-26 04:30:00,0.7528,2479.3,109.51
2024-07-26 04:40:00,0.18369,2479.3,109.51
2024-07-26 04:50:00,0.24691,1596,238.67
2024-07-26 05:00:00,0.37226,1596,238.67
2024-07-26 05:10:00,0.08343,1255.7,335.1
2024-07-26 05:20:00,0.18456,1255.7,335.1
2024-07-26 05:30:00,0.12132,19720,446.81
2024-07-26 05:40:00,0.077147,19720,446.81
2024-07-26 05:50:00,-0.016045,29082,341.52
2024-07-26 06:00:00,-0.15007,-4360.3,1848.4
2024-07-26 06:10:00,0.05358,-4360.3,1848.4
2024-07-26 06:20:00,0.10448,-775.79,-751.24
2024-07-26 06:30:00,-0.10703,-775.79,-751.24
2024-07-26 06:40:00,0.24092,-688.85,-2233.8
2024-07-26 06:50:00,0.066205,-688.85,-2233.8
2024-07-26 07:00:00,0.018865,-710.65,-1058.3
2024-07-26 07:10:00,0.66947,-710.65,-1058.3
2024-07-26 07:20:00,0.14236,-517.89,-803.15
2024-07-26 07:30:00,0.236,-517.89,-803.15
2024-07-26 07:40:00,0.14537,-517.89,-803.15
2024-07-26 07:50:00,0.0089389,-494.72,-360.13
2024-07-26 08:00:00,-0.15419,-494.72,-360.13
2024-07-26 08:10:00,0.32688,-387.52,-524.18
2024-07-26 08:20:00,0.52937,-387.52,-524.18
2024-07-26 08:30:00,0.43479,-345.14,-304.68
2024-07-26 08:40:00,-0.85321,-345.14,-304.68
2024-07-26 08:50:00,0.038488,-319.59,-187.82
2024-07-26 09:00:00,0.12238,-228.05,-288.45
2024-07-26 09:10:00,1.3466,-228.05,-288.45
2024-07-26 09:20:00,0.050908,-315.81,-241.1
2024-07-26 09:30:00,-0.097334,-315.81,-241.1
2024-07-26 09:40:00,-0.9512,-247.59,-233.7
2024-07-26 09:50:00,3.6683,-247.59,-233.7
2024-07-26 10:00:00,3.5098,-228.96,-104.81
2024-07-26 10:10:00,-0.61157,-228.96,-104.81
2024-07-26 10:20:00,-1.3059,-306.82,-154.06
2024-07-26 10:30:00,-1.8991,-306.82,-154.06
2024-07-26 10:40:00,-12.191,-306.82,-154.06
2024-07-26 10:50:00,-7.6195,-269.18,-249.12
2024-07-26 11:00:00,-3.7797,-269.18,-249.12
2024-07-26 11:10:00,-5.9708,-268.2,-136.56
2024-07-26 11:20:00,-56.264,-268.2,-136.56
2024-07-26 11:30:00,-4.5763,-291.37,-102.71
2024-07-26 11:40:00,-23.27,-291.37,-102.71
2024-07-26 11:50:00,-17.457,-304.44,-102.63
2024-07-26 12:00:00,-9.6806,-271.74,-135.9
2024-07-26 12:10:00,-2.4718,-271.74,-135.9
2024-07-26 12:20:00,-9.9141,-226.83,-28.774
2024-07-26 12:30:00,-705.01,-226.83,-28.774
2024-07-26 12:40:00,-5.0361,-237.71,-83.594
2024-07-26 12:50:00,-5.7078,-237.71,-83.594
2024-07-26 13:00:00,2.9466,-219.46,-85.383
2024-07-26 13:10:00,-1.5953,-219.46,-85.383
2024-07-26 13:20:00,-5.3428,-152.5,-50.557
2024-07-26 13:30:00,-97.844,-152.5,-50.557
2024-07-26 13:40:00,-8.8419,-152.5,-50.557
2024-07-26 13:50:00,-219.53,-131.24,-57.169
2024-07-26 14:00:00,-30.365,-131.24,-57.169
2024-07-26 14:10:00,-5.4971,-82.854,-10.437
2024-07-26 14:20:00,-0.84467,-82.854,-10.437
2024-07-26 14:30:00,0.52795,-94.173,-16.278
2024-07-26 14:40:00,-15.514,-94.173,-16.278
2024-07-26 14:50:00,-4.915,-93.011,-40.007
2024-07-26 15:00:00,-82.014,-75.303,-44.072
2024-07-26 15:10:00,-10.238,-75.303,-44.072
2024-07-26 15:20:00,-5.3647,-68.564,-56.786
2024-07-26 15:30:00,-44.26,-68.564,-56.786
2024-07-26 15:40:00,-17.116,-40.893,-18.791
2024-07-26 15:50:00,5.8909,-40.893,-18.791
2024-07-26 16:00:00,199.97,-59.3,-28.039
2024-07-26 16:10:00,-9.5967,-59.3,-28.039
2024-07-26 16:20:00,28.687,-46.276,-44.789
2024-07-26 16:40:00,-30.241,-46.276,-44.789
2024-07-26 16:50:00,9.2697,-58.033,-33.689
2024-07-26 17:00:00,-38.187,-58.033,-33.689
2024-07-26 17:10:00,-22.451,-55.662,-7.2348
2024-07-26 17:20:00,2.3214,-55.662,-7.2348
2024-07-26 17:30:00,-16.931,-51.285,-23.393
2024-07-26 17:40:00,-5.5045,-51.285,-23.393
2024-07-26 17:50:00,-25.711,-29.513,-12.832
2024-07-26 18:00:00,1.8431,-18.876,-12.315
2024-07-26 18:10:00,0.349,-18.876,-12.315
2024-07-26 18:20:00,2.9905,-29.294,-27.475
2024-07-26 18:30:00,0.22203,-29.294,-27.475
2024-07-26 18:40:00,2.5016,-23.584,-39.879
2024-07-26 18:50:00,26.456,-23.584,-39.879
2024-07-26 19:00:00,1.7923,-26.786,-23.859
2024-07-26 19:10:00,0.92959,-26.786,-23.859
2024-07-26 19:20:00,2.5808,-14.858,-15.199
2024-07-26 19:30:00,1.4196,-14.858,-15.199
2024-07-26 19:40:00,1.6956,-14.858,-15.199
2024-07-26 19:50:00,4.8159,-31.455,-27.559
2024-07-26 20:00:00,2.1816,-31.455,-27.559
2024-07-26 20:10:00,4.4139,-38.66,-52.826
2024-07-26 20:20:00,2.4782,-38.66,-52.826
2024-07-26 20:30:00,3.5477,-29.24,-80.354
2024-07-26 20:40:00,2.0846,-29.24,-80.354
2024-07-26 20:50:00,0.44143,-29.417,-37.133
2024-07-26 21:00:00,0.34344,-35.276,-16.786
2024-07-26 21:10:00,1.3123,-35.276,-16.786
2024-07-26 21:20:00,0.78838,-29.654,-18.599
2024-07-26 21:30:00,0.71119,-29.654,-18.599
2024-07-26 21:40:00,0.81334,-32.075,-51.897
2024-07-26 21:50:00,1.5948,-32.075,-51.897
2024-07-26 22:00:00,2.5156,-52.042,-45.636
2024-07-26 22:10:00,1.9511,-52.042,-45.636
2024-07-26 22:20:00,1.3188,-44.597,-30.484
2024-07-26 22:30:00,0.82578,-44.597,-30.484
2024-07-26 22:40:00,1.0616,-44.597,-30.484
2024-07-26 22:50:00,2.0247,-54.619,-36.382
2024-07-26 23:00:00,0.57775,-54.619,-36.382
2024-07-26 23:10:00,0.76575,-63.61,-102.6
2024-07-26 23:20:00,0.41024,-63.61,-102.6
2024-07-26 23:30:00,0.43035,-64.272,-30.926
2024-07-26 23:40:00,1.2041,-64.272,-30.926
2024-07-26 23:50:00,0.3465,,
2024-07-27 00:00:00,0.31342,-123.8,-46.227
2024-07-27 00:10:00,0.26758,-123.8,-46.227
2024-07-27 00:20:00,0.2963,-96.041,-198.94
2024-07-27 00:30:00,0.81028,-96.041,-198.94
2024-07-27 00:40:00,22.762,132.09,
2024-07-27 00:50:00,1.0774,132.09,
2024-07-27 01:00:00,0.79575,130.22,1037.7
2024-07-27 01:10:00,0.4184,130.22,1037.7
2024-07-27 01:20:00,0.2834,61.722,1515.5
2024-07-27 01:30:00,0.32081,61.722,1515.5
2024-07-27 01:40:00,0.35572,61.722,1515.5
2024-07-27 01:50:00,0.45224,149.01,60.046
2024-07-27 02:00:00,0.79088,149.01,60.046
2024-07-27 02:10:00,2.6025,255.39,110.01
2024-07-27 02:20:00,1.183,255.39,110.01
2024-07-27 02:30:00,0.39361,-2053.1,
2024-07-27 02:40:00,0.22938,-2053.1,
2024-07-27 02:50:00,0.35081,-115.22,34.861
2024-07-27 03:00:00,0.55743,-630.09,116.73
2024-07-27 03:10:00,0.26947,-630.09,116.73
2024-07-27 03:20:00,0.40312,-523.45,114.53
2024-07-27 03:30:00,0.37745,-523.45,114.53
2024-07-27 03:40:00,0.28777,947.69,224.8
2024-07-27 03:50:00,1.0159,947.69,224.8
2024-07-27 04:00:00,0.61997,753.52,88.444
2024-07-27 04:10:00,0.82939,753.52,88.444
2024-07-27 04:20:00,2.2773,375.43,51.396
2024-07-27 04:30:00,1.6381,375.43,51.396
2024-07-27 04:40:00,1.4596,375.43,51.396
2024-07-27 04:50:00,3.6388,,78.112
2024-07-27 05:00:00,8.4045,,78.112
2024-07-27 05:10:00,38.898,-92.25,-141.75
2024-07-27 05:20:00,6.2735,-92.25,-141.75
2024-07-27 05:30:00,6.1057,-47.654,-114.66
2024-07-27 05:40:00,4.508,-47.654,-114.66
2024-07-27 05:50:00,3.9499,-224.81,
2024-07-27 06:00:00,13.76,-53.272,
2024-07-27 06:10:00,6.3395,-53.272,
2024-07-27 06:20:00,1.3275,-66.9,
2024-07-27 06:30:00,0.80252,-66.9,
2024-07-27 06:40:00,1.7336,-111.19,21.307
2024-07-27 06:50:00,1.891,-111.19,21.307
2024-07-27 07:00:00,0.13124,-105.82,17.244
2024-07-27 10:20:00,1.688,-202.97,155.54
2024-07-27 10:30:00,2.1989,-202.97,155.54
2024-07-27 10:40:00,2.9059,-202.97,155.54
2024-07-27 10:50:00,1.1754,-164.27,-683.45
2024-07-27 11:00:00,0.70243,-164.27,-683.45
2024-07-27 11:10:00,1.2207,-107.29,247.28
2024-07-27 11:20:00,0.28942,-107.29,247.28
2024-07-27 11:30:00,0.94651,-67.139,-318.16
2024-07-27 11:40:00,0.52802,-67.139,-318.16
2024-07-27 11:50:00,0.64382,-63.264,-95.988
2024-07-27 12:00:00,1.7923,-89.478,-1290.7
2024-07-27 12:10:00,0.8563,-89.478,-1290.7
2024-07-27 12:20:00,2.9825,-42.962,-92.374
2024-07-27 12:30:00,0.51478,-42.962,-92.374
2024-07-27 12:40:00,0.84744,-29.714,-186.05
2024-07-27 12:50:00,1.3911,-29.714,-186.05
2024-07-27 13:00:00,1.16,,
2024-07-27 13:10:00,2.4647,,
2024-07-27 13:20:00,1.363,-32.323,-180.94
2024-07-27 13:30:00,2.2311,-32.323,-180.94
2024-07-27 13:40:00,1.7185,-32.323,-180.94
2024-07-27 13:50:00,1.0685,-18.962,-20.993
2024-07-27 14:00:00,1.2742,-18.962,-20.993
2024-07-27 14:10:00,1.4826,,
2024-07-27 14:20:00,0.84493,,
2024-07-27 14:30:00,0.34181,-32.587,-30.244
2024-07-27 14:40:00,0.30358,-32.587,-30.244
2024-07-27 14:50:00,0.4286,-27.328,-73.925
2024-07-27 15:00:00,0.78961,-19.108,-103.48
2024-07-27 15:10:00,0.55824,-19.108,-103.48
2024-07-27 15:20:00,0.30782,-17.277,-52.5
2024-07-27 15:30:00,0.28766,-17.277,-52.5
2024-07-27 15:40:00,0.35168,-20.376,-40.159
2024-07-27 15:50:00,0.34595,-20.376,-40.159
2024-07-27 16:00:00,0.36725,-22.676,-5.9688
2024-07-27 16:10:00,0.20355,-22.676,-5.9688
2024-07-27 16:20:00,0.27986,-24.96,-2.6864
2024-07-27 16:30:00,0.30023,-24.96,-2.6864
2024-07-27 16:40:00,0.31763,-24.96,-2.6864
2024-07-27 16:50:00,0.29208,-23.73,-6.2765
2024-07-27 17:00:00,0.32579,-23.73,-6.2765
2024-07-27 17:10:00,0.39667,-32.049,-24.285
2024-07-27 17:20:00,0.33555,-32.049,-24.285
2024-07-27 17:30:00,0.43106,-25.637,-8.6942
2024-07-27 17:40:00,0.51124,-25.637,-8.6942
2024-07-27 17:50:00,0.48923,-19.219,-8.4014
2024-07-27 18:00:00,0.26039,-13.619,-24.774
2024-07-27 18:10:00,0.2294,-13.619,-24.774
2024-07-27 18:20:00,0.21327,-5.1254,-7.94
2024-07-27 18:30:00,0.48996,-5.1254,-7.94
2024-07-27 18:40:00,0.56923,-5.6738,-19.238
2024-07-27 18:50:00,0.28936,-5.6738,-19.238
2024-07-27 19:00:00,0.33116,-1.4127,-14.871
2024-07-27 19:10:00,0.61891,-1.4127,-14.871
2024-07-27 19:20:00,0.96526,-1.2242,-3.1685
2024-07-27 19:30:00,0.90408,-1.2242,-3.1685
2024-07-27 19:40:00,0.63223,-1.2242,-3.1685
2024-07-27 19:50:00,0.86746,-9.3833,-5.6646
2024-07-27 20:00:00,1.4604,-9.3833,-5.6646
2024-07-27 20:10:00,0.62124,-2.5206,-18.111
2024-07-27 20:20:00,0.98926,-2.5206,-18.111
2024-07-27 20:30:00,1.477,-3.3467,-21.693
2024-07-27 20:40:00,2.599,-3.3467,-21.693
2024-07-27 20:50:00,0.65025,-1.6951,-0.94658
2024-07-27 21:00:00,1.2251,-0.95097,-4.917
2024-07-27 21:10:00,7.6906,-0.95097,-4.917
2024-07-27 21:20:00,1.9226,-14.909,-35.606
2024-07-27 21:30:00,9.6624,-14.909,-35.606
2024-07-27 21:40:00,22.937,-7.331,-5.7738
2024-07-27 21:50:00,3.6212,-7.331,-5.7738
2024-07-27 22:00:00,6.7696,-7.497,-82.717
2024-07-27 22:10:00,2.3203,-7.497,-82.717
2024-07-27 22:20:00,0.88147,-6.8788,-30.834
2024-07-27 22:30:00,1.2137,-6.8788,-30.834
2024-07-27 22:40:00,1.2723,-6.8788,-30.834
2024-07-27 22:50:00,1.8399,-20.368,-12.895
2024-07-27 23:00:00,2.166,-20.368,-12.895
2024-07-27 23:20:00,7.439,-19.848,-41.997
2024-07-27 23:30:00,3.9787,-8.0851,-23.828
2024-07-27 23:40:00,2.9378,-8.0851,-23.828
2024-07-27 23:50:00,2.972,,
2024-07-28 00:00:00,4.3225,,
2024-07-28 00:10:00,3.435,,
2024-07-28 00:20:00,2.9476,-9.2679,251.99
2024-07-28 00:30:00,4.4726,-9.2679,251.99
2024-07-28 00:40:00,4.5594,-7.3578,-10.091
2024-07-28 00:50:00,3.2224,-7.3578,-10.091
2024-07-28 01:00:00,2.9737,-70.323,-16.84
2024-07-28 01:10:00,1.5633,-70.323,-16.84
2024-07-28 01:20:00,0.89624,-89.416,-13.973
2024-07-28 01:30:00,0.31847,-89.416,-13.973
2024-07-28 01:40:00,0.12316,-89.416,-13.973
2024-07-28 01:50:00,0.69905,-633.97,-33.405
2024-07-28 02:00:00,0.51833,-633.97,-33.405
2024-07-28 02:10:00,0.378,-368.3,-36.933
2024-07-28 02:20:00,0.20094,-368.3,-36.933
2024-07-28 02:30:00,0.27353,264.95,-131.16
2024-07-28 02:40:00,0.40566,264.95,-131.16
2024-07-28 02:50:00,0.84355,-176.79,-126.64
2024-07-28 03:00:00,0.4687,-62.031,-55.29
2024-07-28 03:10:00,0.93908,-62.031,-55.29
2024-07-28 03:20:00,0.2805,-9.4086,-55.373
2024-07-28 03:50:00,1.3649,-14.097,-13.596
2024-07-28 04:00:00,0.39957,-15.487,-23.343
2024-07-28 04:10:00,44.892,-15.487,-23.343
2024-07-28 10:30:00,0.39683,-242.32,-19.007
2024-07-28 10:40:00,0.56642,-242.32,-19.007
2024-07-28 10:50:00,0.58147,-132.15,-60.043
2024-07-28 11:00:00,1.0354,-132.15,-60.043
2024-07-28 11:10:00,1.2408,-157.71,-58.122
2024-07-28 11:20:00,4.1106,-157.71,-58.122
2024-07-28 11:30:00,3.2074,-139.32,-45.028
2024-07-28 11:40:00,2.4401,-139.32,-45.028
2024-07-28 11:50:00,2.9295,-90.324,-117.69
2024-07-28 12:00:00,3.5915,-71.632,-18.284
2024-07-28 12:10:00,1.4179,-71.632,-18.284
2024-07-28 12:20:00,1.3978,-68.955,-31.045
2024-07-28 12:30:00,2.4347,-68.955,-31.045
2024-07-28 12:40:00,1.5439,-68.686,-8.1897
2024-07-28 12:50:00,0.507,-68.686,-8.1897
2024-07-28 13:00:00,0.50377,-77.936,-30.035
2024-07-28 13:10:00,0.84548,-77.936,-30.035
2024-07-28 13:20:00,0.37557,-69.935,-15.431
2024-07-28 13:30:00,0.83352,-69.935,-15.431
2024-07-28 13:40:00,0.6201,-69.935,-15.431
2024-07-28 13:50:00,0.34574,-152.01,-31.984
2024-07-28 14:00:00,0.26541,-152.01,-31.984
2024-07-28 14:10:00,0.35822,-58.478,-17.215
2024-07-28 14:20:00,0.30659,-58.478,-17.215
2024-07-28 14:30:00,0.53032,-52.71,-34.34
2024-07-28 14:40:00,0.34681,-52.71,-34.34
2024-07-28 14:50:00,0.57743,-62.991,-44.472
2024-07-28 15:00:00,0.42799,-116.26,-23.164
2024-07-28 15:10:00,0.27175,-116.26,-23.164
2024-07-28 15:20:00,0.60033,-90.379,-34.962
2024-07-28 15:30:00,0.92932,-90.379,-34.962
2024-07-28 15:40:00,0.20412,-93.388,-39.12
2024-07-28 15:50:00,0.64781,-93.388,-39.12
2024-07-28 16:00:00,4.3731,-161.64,-29.181
2024-07-28 16:10:00,0.83367,-161.64,-29.181
2024-07-28 16:20:00,0.62869,-112,-72.575
2024-07-28 16:30:00,4.0906,-112,-72.575
2024-07-28 16:40:00,14.347,-112,-72.575
2024-07-28 16:50:00,0.84218,-199.37,-78.188
2024-07-28 17:00:00,1.2027,-199.37,-78.188
2024-07-28 17:10:00,1.3486,-177.81,-61.12
2024-07-28 17:20:00,1.6053,-177.81,-61.12
2024-07-28 17:30:00,1.0852,-117.83,-94.661
2024-07-28 17:40:00,1.1128,-117.83,-94.661
2024-07-28 17:50:00,3.5564,-150.5,-98.195
2024-07-28 18:00:00,5.7359,-135.59,-77.472
2024-07-28 18:10:00,1.4293,-135.59,-77.472
2024-07-28 18:20:00,-5.6261,-119.36,-18.402
2024-07-28 18:30:00,-48.553,-119.36,-18.402
2024-07-28 18:40:00,4.9087,-89.745,-87.792
2024-07-28 18:50:00,5.4497,-89.745,-87.792
2024-07-28 19:00:00,0.20363,-278.12,-127.7
2024-07-28 19:10:00,1.8784,-278.12,-127.7
2024-07-28 19:20:00,0.96189,-555.29,-158.18
2024-07-28 19:30:00,0.23369,-555.29,-158.18
2024-07-28 19:40:00,0.25578,-555.29,-158.18
2024-07-28 19:50:00,0.2808,-416.14,-113.08
2024-07-28 20:00:00,0.39058,-416.14,-113.08
2024-07-28 20:10:00,-0.36999,-508.28,-146
2024-07-28 20:20:00,-2.8435,-508.28,-146
2024-07-28 20:30:00,-9.169,-500.01,-189.91
2024-07-28 20:40:00,-2.6598,-500.01,-189.91
2024-07-28 20:50:00,-0.94759,-579.45,-164.66
2024-07-28 21:00:00,-0.74869,-381.62,-258.8
2024-07-28 21:10:00,-1.3022,-381.62,-258.8
2024-07-28 21:20:00,-1.7975,-296.89,-99.336
2024-07-28 21:30:00,1.2644,-296.89,-99.336
2024-07-28 21:40:00,2.5718,-428.54,-239.18
2024-07-28 21:50:00,4.5888,-428.54,-239.18
2024-07-28 22:00:00,2.1857,-265.14,-174.46
2024-07-28 22:10:00,22.982,-265.14,-174.46
2024-07-28 22:20:00,13.623,-543.96,-9035.1
2024-07-28 22:30:00,-5.1728,-543.96,-9035.1
2024-07-28 22:40:00,-30.141,-543.96,-9035.1
2024-07-28 22:50:00,-25.63,-559.28,-146.28
2024-07-28 23:00:00,-123.95,-559.28,-146.28
2024-07-28 23:10:00,-14.818,-672.1,-2046
2024-07-28 23:20:00,-0.4096,-672.1,-2046
2024-07-28 23:30:00,-1.3753,-772.81,182.91
2024-07-28 23:40:00,-955.45,-772.81,182.91
2024-07-28 23:50:00,-212.62,,
